,scaled_input_duration_in_month,scaled_input_credit_amount,scaled_input_installment_as_income_perc,scaled_input_present_res_since,scaled_input_age,scaled_input_account_check_status,scaled_input_credit_history,scaled_input_purpose,scaled_input_savings,scaled_input_present_emp_since,scaled_input_personal_status_sex,scaled_input_other_debtors,scaled_input_property,scaled_input_other_installment_plans,scaled_input_housing,scaled_input_credits_this_bank,scaled_input_job,scaled_input_people_under_maintenance,scaled_input_telephone,scaled_input_foreign_worker,scaled_input_default,origin_input_duration_in_month,origin_input_credit_amount,origin_input_installment_as_income_perc,origin_input_present_res_since,origin_input_age,origin_input_account_check_status,origin_input_credit_history,origin_input_purpose,origin_input_savings,origin_input_present_emp_since,origin_input_personal_status_sex,origin_input_other_debtors,origin_input_property,origin_input_other_installment_plans,origin_input_housing,origin_input_credits_this_bank,origin_input_job,origin_input_people_under_maintenance,origin_input_telephone,origin_input_foreign_worker,origin_input_default,scaled_ae_duration_in_month,scaled_ae_credit_amount,scaled_ae_installment_as_income_perc,scaled_ae_present_res_since,scaled_ae_age,scaled_ae_account_check_status,scaled_ae_credit_history,scaled_ae_purpose,scaled_ae_savings,scaled_ae_present_emp_since,scaled_ae_personal_status_sex,scaled_ae_other_debtors,scaled_ae_property,scaled_ae_other_installment_plans,scaled_ae_housing,scaled_ae_credits_this_bank,scaled_ae_job,scaled_ae_people_under_maintenance,scaled_ae_telephone,scaled_ae_foreign_worker,origin_ae_duration_in_month,origin_ae_credit_amount,origin_ae_installment_as_income_perc,origin_ae_present_res_since,origin_ae_age,origin_ae_account_check_status,origin_ae_credit_history,origin_ae_purpose,origin_ae_savings,origin_ae_present_emp_since,origin_ae_personal_status_sex,origin_ae_other_debtors,origin_ae_property,origin_ae_other_installment_plans,origin_ae_housing,origin_ae_credits_this_bank,origin_ae_job,origin_ae_people_under_maintenance,origin_ae_telephone,origin_ae_foreign_worker,running_time,Success?,ground_truth,prediction
0,0.16176470588235292,0.13101133487399583,0.6666666666666667,0.3333333333333333,0.10714285714285715,0 <= ... < 200 DM,existing credits paid back duly till now,education,100 <= ... < 500 DM,1 <= ... < 4 years,female : divorced/separated/married,none,real estate,none,own,1,unskilled - resident,1,none,yes,N,15.0,2631.0,3.0,2.0,25.0,0 <= ... < 200 DM,existing credits paid back duly till now,education,100 <= ... < 500 DM,1 <= ... < 4 years,female : divorced/separated/married,none,real estate,none,own,1,unskilled - resident,1,none,yes,N,0.28393698,0.23654564,0.7096023,0.32621482,0.08044663,0 <= ... < 200 DM,existing credits paid back duly till now,education,100 <= ... < 500 DM,1 <= ... < 4 years,female : divorced/separated/married,none,real estate,none,own,1,unskilled - resident,1,none,yes,23.307714,4548.98,3.1288068,1.9786445,23.50501,0 <= ... < 200 DM,existing credits paid back duly till now,education,100 <= ... < 500 DM,1 <= ... < 4 years,female : divorced/separated/married,none,real estate,none,own,1,unskilled - resident,1,none,yes,0.007009267807006836,N,N,N
0,0.2941176470588235,0.21563772422141522,1.0,1.0,0.16071428571428575,< 0 DM,existing credits paid back duly till now,radio/television,... < 100 DM,1 <= ... < 4 years,male : single,none,if not A121 : building society savings agreement/ life insurance,none,own,1,skilled employee / official,1,none,yes,Y,23.999999999999996,4169.0,4.0,4.0,28.0,< 0 DM,existing credits paid back duly till now,radio/television,... < 100 DM,1 <= ... < 4 years,male : single,none,if not A121 : building society savings agreement/ life insurance,none,own,1,skilled employee / official,1,none,yes,Y,0.1719454,0.11010343,0.9570644,1.0,0.18741052,< 0 DM,existing credits paid back duly till now,radio/television,... < 100 DM,1 <= ... < 4 years,male : single,none,if not A121 : building society savings agreement/ life insurance,none,own,1,skilled employee / official,1,none,yes,15.6922865,2251.0198,3.8711934,4.0,29.494987,< 0 DM,existing credits paid back duly till now,radio/television,... < 100 DM,1 <= ... < 4 years,male : single,none,if not A121 : building society savings agreement/ life insurance,none,own,1,skilled employee / official,1,none,yes,0.007009267807006836,Y,N,Y
0,0.23529411764705882,0.1780015406624849,0.3333333333333333,1.0,0.44642857142857145,no checking account,critical account/ other credits existing (not at this bank),car (new),unknown/ no savings account,... < 1 year ,male : divorced/separated,none,real estate,none,own,2,skilled employee / official,1,"yes, registered under the customers name ",yes,N,20.0,3485.0,2.0,4.0,44.0,no checking account,critical account/ other credits existing (not at this bank),car (new),unknown/ no savings account,... < 1 year ,male : divorced/separated,none,real estate,none,own,2,skilled employee / official,1,"yes, registered under the customers name ",yes,N,0.60181093,0.4946044,0.4621401,0.97864443,0.36633986,no checking account,critical account/ other credits existing (not at this bank),car (new),unknown/ no savings account,... < 1 year ,male : divorced/separated,none,real estate,none,own,2,skilled employee / official,1,"yes, registered under the customers name ",yes,44.92314,9238.94,2.3864202,3.935933,39.515034,no checking account,critical account/ other credits existing (not at this bank),car (new),unknown/ no savings account,... < 1 year ,male : divorced/separated,none,real estate,none,own,2,skilled employee / official,1,"yes, registered under the customers name ",yes,0.007009267807006836,N,N,N
0,0.1176470588235294,0.024815670738417523,1.0,0.3333333333333333,0.23214285714285715,no checking account,critical account/ other credits existing (not at this bank),(vacation - does not exist?),... < 100 DM,1 <= ... < 4 years,male : single,none,"if not A121/A122 : car or other, not in attribute 6",none,own,2,skilled employee / official,1,none,yes,N,11.999999999999998,701.0,4.0,2.0,32.0,no checking account,critical account/ other credits existing (not at this bank),(vacation - does not exist?),... < 100 DM,1 <= ... < 4 years,male : single,none,"if not A121/A122 : car or other, not in attribute 6",none,own,2,skilled employee / official,1,none,yes,N,0.48416388,0.34141856,1.0,0.31197774,0.15205416,no checking account,critical account/ other credits existing (not at this bank),(vacation - does not exist?),... < 100 DM,1 <= ... < 4 years,male : single,none,"if not A121/A122 : car or other, not in attribute 6",none,own,2,skilled employee / official,1,none,yes,36.923145,6454.941,4.0,1.9359331,27.515032,no checking account,critical account/ other credits existing (not at this bank),(vacation - does not exist?),... < 100 DM,1 <= ... < 4 years,male : single,none,"if not A121/A122 : car or other, not in attribute 6",none,own,2,skilled employee / official,1,none,yes,0.007009267807006836,N,N,N
0,0.20588235294117646,0.16391548365797293,0.3333333333333333,1.0,0.33928571428571425,no checking account,critical account/ other credits existing (not at this bank),car (used),unknown/ no savings account,unemployed,male : single,none,unknown / no property,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,N,18.0,3228.9999999999995,2.0,4.0,38.0,no checking account,critical account/ other credits existing (not at this bank),car (used),unknown/ no savings account,unemployed,male : single,none,unknown / no property,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,N,0.9389161,0.7971213,0.5909469,0.9572888,0.17910832,no checking account,critical account/ other credits existing (not at this bank),car (used),unknown/ no savings account,unemployed,male : single,none,unknown / no property,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,67.84629,14736.882,2.7728407,3.8718662,29.030067,no checking account,critical account/ other credits existing (not at this bank),car (used),unknown/ no savings account,unemployed,male : single,none,unknown / no property,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,0.007009267807006836,N,N,N
0,0.20588235294117646,0.04429404643996919,1.0,0.0,0.19642857142857145,no checking account,critical account/ other credits existing (not at this bank),car (new),... < 100 DM,... < 1 year ,female : divorced/separated/married,none,if not A121 : building society savings agreement/ life insurance,none,own,2,skilled employee / official,1,none,yes,N,18.0,1055.0,4.0,1.0,30.0,no checking account,critical account/ other credits existing (not at this bank),car (new),... < 100 DM,... < 1 year ,female : divorced/separated/married,none,if not A121 : building society savings agreement/ life insurance,none,own,2,skilled employee / official,1,none,yes,N,0.32805464,0.14982834,1.0,0.0,0.16973233,no checking account,critical account/ other credits existing (not at this bank),car (new),... < 100 DM,... < 1 year ,female : divorced/separated/married,none,if not A121 : building society savings agreement/ life insurance,none,own,2,skilled employee / official,1,none,yes,26.307714,2972.9805,4.0,1.0,28.505013,no checking account,critical account/ other credits existing (not at this bank),car (new),... < 100 DM,... < 1 year ,female : divorced/separated/married,none,if not A121 : building society savings agreement/ life insurance,none,own,2,skilled employee / official,1,none,yes,0.007009267807006836,N,N,N
0,0.38235294117647056,0.33564432706063607,1.0,1.0,0.21428571428571425,< 0 DM,existing credits paid back duly till now,radio/television,unknown/ no savings account,.. >= 7 years,male : single,none,if not A121 : building society savings agreement/ life insurance,none,own,1,skilled employee / official,1,none,yes,Y,30.0,6350.0,4.0,4.0,30.999999999999996,< 0 DM,existing credits paid back duly till now,radio/television,unknown/ no savings account,.. >= 7 years,male : single,none,if not A121 : building society savings agreement/ life insurance,none,own,1,skilled employee / official,1,none,yes,Y,0.26018068,0.23011003,0.9570644,1.0,0.24098195,< 0 DM,existing credits paid back duly till now,radio/television,unknown/ no savings account,.. >= 7 years,male : single,none,if not A121 : building society savings agreement/ life insurance,none,own,1,skilled employee / official,1,none,yes,21.692286,4432.02,3.8711934,4.0,32.494987,< 0 DM,existing credits paid back duly till now,radio/television,unknown/ no savings account,.. >= 7 years,male : single,none,if not A121 : building society savings agreement/ life insurance,none,own,1,skilled employee / official,1,none,yes,0.007009267807006836,N,Y,Y
0,0.2647058823529412,0.1334323759216463,0.6666666666666667,1.0,0.37499999999999994,no checking account,existing credits paid back duly till now,domestic appliances,500 <= ... < 1000 DM ,.. >= 7 years,male : single,none,"if not A121/A122 : car or other, not in attribute 6",none,own,1,skilled employee / official,1,none,yes,N,22.0,2674.9999999999995,3.0,4.0,40.0,no checking account,existing credits paid back duly till now,domestic appliances,500 <= ... < 1000 DM ,.. >= 7 years,male : single,none,"if not A121/A122 : car or other, not in attribute 6",none,own,1,skilled employee / official,1,none,yes,N,0.6312227,0.45003527,0.79547346,0.97864443,0.29491132,no checking account,existing credits paid back duly till now,domestic appliances,500 <= ... < 1000 DM ,.. >= 7 years,male : single,none,"if not A121/A122 : car or other, not in attribute 6",none,own,1,skilled employee / official,1,none,yes,46.923145,8428.941,3.3864205,3.935933,35.515034,no checking account,existing credits paid back duly till now,domestic appliances,500 <= ... < 1000 DM ,.. >= 7 years,male : single,none,"if not A121/A122 : car or other, not in attribute 6",none,own,1,skilled employee / official,1,none,yes,0.007009267807006836,N,N,N
0,0.029411764705882346,0.8058765269065697,0.0,1.0,0.875,< 0 DM,existing credits paid back duly till now,car (new),... < 100 DM,.. >= 7 years,male : single,none,unknown / no property,bank,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,Y,5.999999999999999,14896.0,1.0,4.0,68.0,< 0 DM,existing credits paid back duly till now,car (new),... < 100 DM,.. >= 7 years,male : single,none,unknown / no property,bank,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,Y,0.0,0.70034224,0.0,1.0,0.9016962,< 0 DM,existing credits paid back duly till now,car (new),... < 100 DM,.. >= 7 years,male : single,none,unknown / no property,bank,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,4.0,12978.02,1.0,4.0,69.49499,< 0 DM,existing credits paid back duly till now,car (new),... < 100 DM,.. >= 7 years,male : single,none,unknown / no property,bank,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,0.007009267807006836,N,Y,Y
0,0.20588235294117646,0.39198855507868385,1.0,1.0,0.37499999999999994,0 <= ... < 200 DM,critical account/ other credits existing (not at this bank),radio/television,... < 100 DM,unemployed,male : single,none,if not A121 : building society savings agreement/ life insurance,stores,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,N,18.0,7374.0,4.0,4.0,40.0,0 <= ... < 200 DM,critical account/ other credits existing (not at this bank),radio/television,... < 100 DM,unemployed,male : single,none,if not A121 : building society savings agreement/ life insurance,stores,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,N,0.32805464,0.49752283,1.0,0.9928815,0.34830377,0 <= ... < 200 DM,critical account/ other credits existing (not at this bank),radio/television,... < 100 DM,unemployed,male : single,none,if not A121 : building society savings agreement/ life insurance,stores,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,26.307714,9291.9795,4.0,3.9786444,38.50501,0 <= ... < 200 DM,critical account/ other credits existing (not at this bank),radio/television,... < 100 DM,unemployed,male : single,none,if not A121 : building society savings agreement/ life insurance,stores,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,0.007009267807006836,N,N,N
0,0.029411764705882346,0.06228678331682623,0.0,0.0,0.16071428571428575,no checking account,critical account/ other credits existing (not at this bank),domestic appliances,... < 100 DM,1 <= ... < 4 years,female : divorced/separated/married,none,"if not A121/A122 : car or other, not in attribute 6",none,own,2,skilled employee / official,1,"yes, registered under the customers name ",yes,N,5.999999999999999,1382.0,1.0,1.0,28.0,no checking account,critical account/ other credits existing (not at this bank),domestic appliances,... < 100 DM,1 <= ... < 4 years,female : divorced/separated/married,none,"if not A121/A122 : car or other, not in attribute 6",none,own,2,skilled employee / official,1,"yes, registered under the customers name ",yes,N,0.51810086,0.484424,0.17174242,0.0,0.05392938,no checking account,critical account/ other credits existing (not at this bank),domestic appliances,... < 100 DM,1 <= ... < 4 years,female : divorced/separated/married,none,"if not A121/A122 : car or other, not in attribute 6",none,own,2,skilled employee / official,1,"yes, registered under the customers name ",yes,39.230858,9053.922,1.5152273,1.0,22.020044,no checking account,critical account/ other credits existing (not at this bank),domestic appliances,... < 100 DM,1 <= ... < 4 years,female : divorced/separated/married,none,"if not A121/A122 : car or other, not in attribute 6",none,own,2,skilled employee / official,1,"yes, registered under the customers name ",yes,0.007009267807006836,N,N,N
0,0.2941176470588235,0.03835149114119071,1.0,0.6666666666666667,0.33928571428571425,>= 200 DM / salary assignments for at least 1 year,existing credits paid back duly till now,car (new),... < 100 DM,4 <= ... < 7 years,male : single,none,unknown / no property,bank,for free,1,skilled employee / official,2,none,yes,N,23.999999999999996,947.0000000000001,4.0,3.0,38.0,>= 200 DM / salary assignments for at least 1 year,existing credits paid back duly till now,car (new),... < 100 DM,4 <= ... < 7 years,male : single,none,unknown / no property,bank,for free,1,skilled employee / official,2,none,yes,N,0.41628993,0.14388579,1.0,0.65954816,0.31258947,>= 200 DM / salary assignments for at least 1 year,existing credits paid back duly till now,car (new),... < 100 DM,4 <= ... < 7 years,male : single,none,unknown / no property,bank,for free,1,skilled employee / official,2,none,yes,32.307716,2864.9805,4.0,2.9786444,36.505013,>= 200 DM / salary assignments for at least 1 year,existing credits paid back duly till now,car (new),... < 100 DM,4 <= ... < 7 years,male : single,none,unknown / no property,bank,for free,1,skilled employee / official,2,none,yes,0.007009267807006836,Y,Y,N
0,0.10294117647058824,0.07301639705073182,1.0,0.0,0.01785714285714285,0 <= ... < 200 DM,existing credits paid back duly till now,radio/television,.. >= 1000 DM ,... < 1 year ,female : divorced/separated/married,none,real estate,none,own,1,skilled employee / official,1,none,yes,N,11.0,1577.0,4.0,1.0,20.0,0 <= ... < 200 DM,existing credits paid back duly till now,radio/television,.. >= 1000 DM ,... < 1 year ,female : divorced/separated/married,none,real estate,none,own,1,skilled employee / official,1,none,yes,N,0.34728572,0.284085,1.0,0.0,0.0,0 <= ... < 200 DM,existing credits paid back duly till now,radio/television,.. >= 1000 DM ,... < 1 year ,female : divorced/separated/married,none,real estate,none,own,1,skilled employee / official,1,none,yes,27.615429,5412.961,4.0,1.0,19.0,0 <= ... < 200 DM,existing credits paid back duly till now,radio/television,.. >= 1000 DM ,... < 1 year ,female : divorced/separated/married,none,real estate,none,own,1,skilled employee / official,1,none,yes,0.007009267807006836,N,N,N
0,0.2941176470588235,0.2195994277539342,0.0,1.0,0.30357142857142855,0 <= ... < 200 DM,no credits taken/ all credits paid back duly,business,... < 100 DM,1 <= ... < 4 years,male : single,none,real estate,none,own,3,unskilled - resident,1,"yes, registered under the customers name ",yes,N,23.999999999999996,4241.0,1.0,4.0,36.0,0 <= ... < 200 DM,no credits taken/ all credits paid back duly,business,... < 100 DM,1 <= ... < 4 years,male : single,none,real estate,none,own,3,unskilled - resident,1,"yes, registered under the customers name ",yes,N,0.5384622,0.43066803,0.08587121,0.98576295,0.25017896,0 <= ... < 200 DM,no credits taken/ all credits paid back duly,business,... < 100 DM,1 <= ... < 4 years,male : single,none,real estate,none,own,3,unskilled - resident,1,"yes, registered under the customers name ",yes,40.615433,8076.961,1.2576137,3.957289,33.01002,0 <= ... < 200 DM,no credits taken/ all credits paid back duly,business,... < 100 DM,1 <= ... < 4 years,male : single,none,real estate,none,own,3,unskilled - resident,1,"yes, registered under the customers name ",yes,0.007009267807006836,Y,Y,N
0,0.47058823529411764,0.16501595686145043,0.3333333333333333,1.0,0.35714285714285715,< 0 DM,existing credits paid back duly till now,car (new),... < 100 DM,4 <= ... < 7 years,male : single,none,unknown / no property,bank,for free,1,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name ",yes,Y,36.0,3249.0,2.0,4.0,39.0,< 0 DM,existing credits paid back duly till now,car (new),... < 100 DM,4 <= ... < 7 years,male : single,none,unknown / no property,bank,for free,1,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name ",yes,Y,0.34841597,0.05948165,0.29039776,1.0,0.3838391,< 0 DM,existing credits paid back duly till now,car (new),... < 100 DM,4 <= ... < 7 years,male : single,none,unknown / no property,bank,for free,1,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name ",yes,27.692286,1331.0195,1.8711932,4.0,40.494987,< 0 DM,existing credits paid back duly till now,car (new),... < 100 DM,4 <= ... < 7 years,male : single,none,unknown / no property,bank,for free,1,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name ",yes,0.007009267807006836,Y,N,Y
0,0.1176470588235294,0.03994717728623308,1.0,1.0,0.28571428571428575,no checking account,critical account/ other credits existing (not at this bank),domestic appliances,unknown/ no savings account,.. >= 7 years,male : single,none,"if not A121/A122 : car or other, not in attribute 6",none,own,2,skilled employee / official,1,none,yes,N,11.999999999999998,976.0,4.0,4.0,35.0,no checking account,critical account/ other credits existing (not at this bank),domestic appliances,unknown/ no savings account,.. >= 7 years,male : single,none,"if not A121/A122 : car or other, not in attribute 6",none,own,2,skilled employee / official,1,none,yes,N,0.6063362,0.46208438,1.0,0.9715259,0.17892937,no checking account,critical account/ other credits existing (not at this bank),domestic appliances,unknown/ no savings account,.. >= 7 years,male : single,none,"if not A121/A122 : car or other, not in attribute 6",none,own,2,skilled employee / official,1,none,yes,45.230858,8647.922,4.0,3.914578,29.020042,no checking account,critical account/ other credits existing (not at this bank),domestic appliances,unknown/ no savings account,.. >= 7 years,male : single,none,"if not A121/A122 : car or other, not in attribute 6",none,own,2,skilled employee / official,1,none,yes,0.007009267807006836,N,N,N
0,0.029411764705882346,0.06184659403543523,1.0,0.6666666666666667,1.0,< 0 DM,existing credits paid back duly till now,car (new),unknown/ no savings account,unemployed,female : divorced/separated/married,none,if not A121 : building society savings agreement/ life insurance,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,N,5.999999999999999,1374.0,4.0,3.0,75.0,< 0 DM,existing credits paid back duly till now,car (new),unknown/ no savings account,unemployed,female : divorced/separated/married,none,if not A121 : building society savings agreement/ life insurance,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,N,0.2737563,0.2729152,1.0,0.65242964,0.94660753,< 0 DM,existing credits paid back duly till now,car (new),unknown/ no savings account,unemployed,female : divorced/separated/married,none,if not A121 : building society savings agreement/ life insurance,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,22.615427,5209.961,4.0,2.9572887,72.01002,< 0 DM,existing credits paid back duly till now,car (new),unknown/ no savings account,unemployed,female : divorced/separated/married,none,if not A121 : building society savings agreement/ life insurance,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,0.007009267807006836,N,N,N
0,0.2941176470588235,0.09981291955540883,0.6666666666666667,0.3333333333333333,0.26785714285714285,0 <= ... < 200 DM,delay in paying off in the past,radio/television,... < 100 DM,unemployed,female : divorced/separated/married,none,if not A121 : building society savings agreement/ life insurance,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,N,23.999999999999996,2064.0,3.0,2.0,34.0,0 <= ... < 200 DM,delay in paying off in the past,radio/television,... < 100 DM,unemployed,female : divorced/separated/married,none,if not A121 : building society savings agreement/ life insurance,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,N,0.5384622,0.31088153,0.75253785,0.3190963,0.21446466,0 <= ... < 200 DM,delay in paying off in the past,radio/television,... < 100 DM,unemployed,female : divorced/separated/married,none,if not A121 : building society savings agreement/ life insurance,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,40.615433,5899.961,3.2576137,1.957289,31.010021,0 <= ... < 200 DM,delay in paying off in the past,radio/television,... < 100 DM,unemployed,female : divorced/separated/married,none,if not A121 : building society savings agreement/ life insurance,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,0.007009267807006836,Y,Y,N
0,0.2941176470588235,0.11692527786948388,1.0,0.3333333333333333,0.44642857142857145,no checking account,delay in paying off in the past,business,500 <= ... < 1000 DM ,1 <= ... < 4 years,male : single,none,"if not A121/A122 : car or other, not in attribute 6",none,own,2,skilled employee / official,2,"yes, registered under the customers name ",yes,N,23.999999999999996,2375.0,4.0,2.0,44.0,no checking account,delay in paying off in the past,business,500 <= ... < 1000 DM ,1 <= ... < 4 years,male : single,none,"if not A121/A122 : car or other, not in attribute 6",none,own,2,skilled employee / official,2,"yes, registered under the customers name ",yes,N,0.6606345,0.43352818,1.0,0.31197774,0.36633986,no checking account,delay in paying off in the past,business,500 <= ... < 1000 DM ,1 <= ... < 4 years,male : single,none,"if not A121/A122 : car or other, not in attribute 6",none,own,2,skilled employee / official,2,"yes, registered under the customers name ",yes,48.923145,8128.9414,4.0,1.9359331,39.515034,no checking account,delay in paying off in the past,business,500 <= ... < 1000 DM ,1 <= ... < 4 years,male : single,none,"if not A121/A122 : car or other, not in attribute 6",none,own,2,skilled employee / official,2,"yes, registered under the customers name ",yes,0.007009267807006836,N,N,N
